world,humans,sample,coordinator,wall_time,success,all_arrived,robot_collision,robots_arrived,makespan,sum_of_costs,min_robot_robot_dist,min_human_robot_dist,time_near_humans,human_encounters,stuck_time,deadlock_time,replans,solver_calls,episode_time,stat_solver_time,stat_local_repairs,stat_coupled_repairs,stat_global_replans,stat_repair_failures,stat_rejected_repairs,stat_kept_plans,stat_blocked_triggers,stat_risk_triggers,stat_step_duration,stat_solver_failures
depot,20,2,ha_cbs_l2,2.9377620220184326,1.0,1.0,0.0,5.0,109.2,451.4,1.0420479835401053,0.06016643582596535,51.60000000000003,24.0,22.800000000000004,0.0,3.0,4.0,110.4,0.0225707,3,0,0,0,0,0,3,0,2.908465653790183,
depot,20,2,ha_cbs_l4,3.8741343021392822,1.0,1.0,0.0,5.0,149.2,562.0,1.092055401525032,0.0776659513557909,41.19999999999998,12.0,55.79999999999999,0.0,9.0,10.0,150.4,0.03820080000000001,9,0,0,0,0,0,9,0,3.4213764145301244,
depot,20,2,ha_cbs_l8,4.414987564086914,1.0,1.0,0.0,5.0,176.4,632.0,1.063135927339491,0.0776659513557909,33.8,9.0,82.4,0.0,8.0,9.0,177.4,1.1509049999999998,8,0,0,0,0,0,8,0,2.594190224767705,
depot,20,2,mapf,5.782487154006958,1.0,1.0,0.0,5.0,104.2,467.0,1.16,0.030083217912982633,54.79999999999999,20.0,19.2,0.0,191.0,192.0,105.4,0.0251461,,,,,,,,,,0
depot,20,3,ha_cbs_l0,2.280221462249756,1.0,1.0,0.0,5.0,107.4,450.2,1.16,0.01389244398944976,73.40000000000002,28.0,21.199999999999996,0.0,10.0,11.0,108.6,0.0013004000000000002,10,0,0,0,0,0,10,0,2.697659258840722,
depot,20,3,ha_cbs_l1,3.839137315750122,1.0,1.0,0.0,5.0,114.2,459.6,1.16,0.01389244398944976,78.00000000000004,29.0,20.400000000000006,0.0,7.0,18.0,115.4,0.0069138,6,1,0,0,0,4,6,5,2.8500698845229535,
depot,20,3,ha_cbs_l16,3.394974946975708,1.0,1.0,0.0,5.0,182.2,617.4000000000001,1.1090631181316961,0.025179356624027826,95.19999999999999,27.0,62.400000000000006,0.0,8.0,10.0,183.2,0.1320873,7,1,0,0,1,0,8,0,2.9993053136664987,
depot,20,3,ha_cbs_l2,3.055966854095459,1.0,1.0,0.0,5.0,115.2,447.20000000000005,1.16,0.028284271247461926,59.39999999999999,16.0,20.799999999999997,0.0,4.0,5.0,116.4,0.0625048,4,0,0,0,0,0,4,0,3.1032780474792308,
depot,20,3,ha_cbs_l4,3.2096750736236572,1.0,1.0,0.0,5.0,117.6,466.6,1.1065224805669336,0.028284271247461926,56.199999999999996,12.0,19.20000000000001,0.0,7.0,8.0,118.8,0.037554000000000004,7,0,0,0,0,0,6,1,4.04031692839486,
depot,20,3,ha_cbs_l8,4.180224418640137,1.0,1.0,0.0,5.0,161.6,617.8,1.1140017953306895,0.01456021977856224,88.40000000000002,26.0,61.400000000000006,0.0,7.0,9.0,162.8,1.0654721,6,1,0,0,1,0,7,0,3.4184139550400054,
depot,20,3,mapf,6.555068254470825,1.0,1.0,0.0,5.0,117.4,452.4,1.16,0.025942243542145815,78.00000000000001,28.0,27.400000000000013,0.0,215.0,216.0,118.4,0.026154400000000008,,,,,,,,,,0
depot,20,4,ha_cbs_l0,1.8114445209503174,1.0,1.0,0.0,5.0,117.6,452.40000000000003,1.16,0.016155494421403505,60.199999999999996,22.0,15.399999999999999,0.0,3.0,4.0,118.8,0.0006772000000000001,3,0,0,0,0,0,3,0,3.085420736159328,
