world,humans,sample,coordinator,wall_time,success,all_arrived,robot_collision,robots_arrived,makespan,sum_of_costs,min_robot_robot_dist,min_human_robot_dist,time_near_humans,human_encounters,stuck_time,deadlock_time,replans,solver_calls,episode_time,stat_solver_time,stat_local_repairs,stat_coupled_repairs,stat_global_replans,stat_repair_failures,stat_rejected_repairs,stat_kept_plans,stat_blocked_triggers,stat_risk_triggers,stat_step_duration,stat_solver_failures
narrow_corridors,10,4,adg_cbs,1.020345687866211,1.0,1.0,0.0,5.0,127.4,409.19999999999993,1.165312833534412,0.03220248437620957,94.4,53.0,39.400000000000006,0.0,13.0,14.0,128.6,0.0008008000000000002,13,0,0,0,0,0,13,0,3.4393713499273946,
narrow_corridors,10,4,ha_cbs,1.5370123386383057,1.0,1.0,0.0,5.0,84.6,381.40000000000003,1.295003088799405,0.0333016516106936,66.60000000000001,38.0,26.400000000000006,0.0,13.0,16.0,85.8,0.010344699999999998,13,0,0,0,0,1,13,1,3.072993297753095,
narrow_corridors,10,4,ha_cbs_mod,13.564812898635864,1.0,1.0,0.0,5.0,84.6,384.0,1.2742860746315954,0.0333016516106936,66.4,39.0,27.800000000000004,0.0,10.0,48.0,85.8,0.023595500000000002,10,0,0,0,0,13,9,14,3.1661620992132846,
narrow_corridors,10,4,ha_cbs_norepair,0.7437946796417236,1.0,1.0,0.0,5.0,85.8,379.0,1.2842375169726201,0.0333016516106936,67.19999999999999,40.0,27.800000000000004,0.0,0.0,1.0,87.0,0.0072733,0,0,0,0,0,0,0,0,3.3618885990148373,
narrow_corridors,10,4,mapf,4.3697803020477295,1.0,1.0,0.0,5.0,113.2,438.59999999999997,1.0468013183025702,0.010816653826392379,94.2,87.0,27.799999999999997,0.0,208.0,209.0,114.4,0.026476700000000006,,,,,,,,,,0
narrow_corridors,10,4,pbc,6.4995810985565186,1.0,1.0,0.0,5.0,183.4,551.8000000000001,1.0310698327465506,0.016643316977093005,131.8,84.0,192.60000000000002,0.0,0.0,0.0,184.6,,,,,,,,,,,
narrow_corridors,20,0,adg_cbs,1.255173921585083,1.0,1.0,0.0,5.0,103.0,482.0,1.2274123186606856,0.01581138830084219,95.6,114.0,57.6,0.0,18.0,19.0,104.2,0.001007,18,0,0,0,0,0,18,0,3.8729307094165097,
narrow_corridors,20,0,ha_cbs,4.646802186965942,1.0,1.0,0.0,5.0,112.4,501.2,1.2699999999999996,0.002236067977499593,96.19999999999999,119.0,58.800000000000004,0.0,15.0,87.0,113.6,0.0797974,15,0,0,0,0,25,15,25,3.0445255110467007,
narrow_corridors,20,0,ha_cbs_mod,22.91384744644165,1.0,1.0,0.0,5.0,112.6,507.0,1.1742137795137648,0.019000000000000128,100.39999999999998,111.0,51.79999999999998,0.0,19.0,140.0,113.8,0.12111769999999994,11,5,3,1,5,41,7,54,3.3641105369453044,
narrow_corridors,20,0,ha_cbs_norepair,1.176870346069336,1.0,1.0,0.0,5.0,112.4,501.2,1.2699999999999996,0.002236067977499593,96.19999999999999,119.0,58.800000000000004,0.0,0.0,1.0,113.6,0.0116832,0,0,0,0,0,0,0,0,3.417953183478544,
narrow_corridors,20,0,mapf,4.051869630813599,1.0,1.0,0.0,5.0,98.6,463.99999999999994,1.19300041911141,0.028635642126552528,91.8,112.0,55.20000000000001,0.0,181.0,182.0,99.6,0.02172170000000001,,,,,,,,,,0
narrow_corridors,20,0,pbc,9.008408784866333,1.0,1.0,0.0,5.0,208.4,697.2,1.0390019249260323,0.01802775637731993,174.39999999999998,158.0,254.40000000000003,0.0,0.0,0.0,209.6,,,,,,,,,,,
narrow_corridors,20,1,adg_cbs,1.485133409500122,1.0,1.0,0.0,5.0,124.2,510.0,1.2810261511772507,0.015652475842498393,115.8,80.0,44.60000000000002,0.0,17.0,18.0,125.4,0.0010653999999999998,17,0,0,0,0,0,17,0,4.292514758521058,
narrow_corridors,20,1,ha_cbs,3.8993239402770996,1.0,1.0,0.0,5.0,102.4,463.2,1.4526203908798745,0.05474486277268423,97.39999999999999,75.0,24.600000000000016,0.0,9.0,68.0,103.6,0.036398900000000026,9,0,0,0,0,21,9,21,3.4019360300153623,
narrow_corridors,20,1,ha_cbs_mod,22.859293937683105,1.0,1.0,0.0,5.0,102.4,463.2,1.4526203908798745,0.05474486277268423,97.39999999999999,75.0,24.600000000000016,0.0,3.0,140.0,103.6,0.09879939999999998,3,0,0,0,0,50,3,50,4.3409198158016995,
narrow_corridors,20,1,ha_cbs_norepair,1.2081174850463867,1.0,1.0,0.0,5.0,102.4,463.2,1.4526203908798745,0.05474486277268423,97.39999999999999,75.0,24.600000000000016,0.0,0.0,1.0,103.6,0.0112471,0,0,0,0,0,0,0,0,4.509097742470091,
narrow_corridors,20,1,mapf,4.863319396972656,1.0,1.0,0.0,5.0,118.2,487.4000000000001,1.0551890825818848,0.024166091947189074,113.20000000000002,87.0,35.400000000000006,0.0,217.0,218.0,119.4,0.03598619999999998,,,,,,,,,,0
narrow_corridors,20,1,pbc,8.473784923553467,1.0,1.0,0.0,5.0,171.6,652.2,1.0280588504555561,0.015811388300842052,162.99999999999997,97.0,177.79999999999998,0.0,0.0,0.0,172.6,,,,,,,,,,,
narrow_corridors,20,2,adg_cbs,1.720170497894287,1.0,1.0,0.0,5.0,114.6,497.4,1.6570075437365999,0.007615773105863857,108.99999999999997,119.0,53.00000000000001,0.0,21.0,22.0,115.8,0.0011111,21,0,0,0,0,0,21,0,3.9445929956974606,
narrow_corridors,20,2,ha_cbs,4.877239465713501,1.0,1.0,0.0,5.0,122.0,515.6,1.4771949769749424,0.020615528128088013,113.60000000000002,115.0,58.20000000000003,0.0,18.0,70.0,123.2,0.1601258000000001,17,1,0,0,1,18,18,18,4.612988090278189,
narrow_corridors,20,2,ha_cbs_mod,24.530309915542603,1.0,1.0,0.0,5.0,114.2,518.4,1.4194562339149457,0.022022715545545253,107.0,115.0,56.000000000000014,0.0,10.0,141.0,115.2,0.1559965,9,1,0,0,2,48,8,50,3.6995318438861045,
narrow_corridors,20,2,ha_cbs_norepair,1.8208789825439453,1.0,1.0,0.0,5.0,113.0,508.79999999999995,1.8164561651743758,0.019697715603592025,105.19999999999999,107.0,42.80000000000002,0.0,0.0,1.0,114.2,0.1078669,0,0,0,0,0,0,0,0,4.203117039986374,
narrow_corridors,20,2,mapf,4.849148511886597,1.0,1.0,0.0,5.0,104.6,471.40000000000003,1.1684767862478056,0.01702938636592674,102.4,126.0,41.19999999999998,0.0,192.0,193.0,105.8,0.05694970000000001,,,,,,,,,,0
narrow_corridors,20,2,pbc,9.584623336791992,1.0,1.0,0.0,5.0,208.4,690.8,1.0260311886097808,0.005830951894845268,199.39999999999998,194.0,247.59999999999997,0.0,0.0,0.0,209.6,,,,,,,,,,,
narrow_corridors,20,3,adg_cbs,1.8330960273742676,1.0,1.0,0.0,5.0,127.2,554.1999999999999,1.539,0.013453624047073643,123.0,163.0,74.20000000000002,0.0,31.0,32.0,128.4,0.0014302999999999996,31,0,0,0,0,0,31,0,3.470526511842893,
narrow_corridors,20,3,ha_cbs,6.205538034439087,1.0,1.0,0.0,5.0,159.4,591.6,1.3263909680030244,0.0030000000000000027,148.6,184.0,81.60000000000001,0.0,25.0,95.0,160.6,0.40180780000000005,25,0,0,0,0,25,25,25,4.2605910047550015,
narrow_corridors,20,3,ha_cbs_mod,28.63166356086731,1.0,1.0,0.0,5.0,156.8,589.2,1.2544612389388528,0.022022715545545173,146.0,199.0,84.40000000000002,0.0,12.0,159.0,157.8,0.3073889000000001,12,0,0,0,1,52,12,52,4.048393836952762,
narrow_corridors,20,3,ha_cbs_norepair,2.3573248386383057,1.0,1.0,0.0,5.0,159.4,591.6,1.3263909680030244,0.0030000000000000027,148.6,184.0,81.60000000000001,0.0,0.0,1.0,160.6,0.3094321,0,0,0,0,0,0,0,0,4.295625494294722,
narrow_corridors,20,3,mapf,5.600177764892578,1.0,1.0,0.0,5.0,129.8,542.2,1.1986062739698975,0.00583095189484521,121.8,162.0,57.60000000000001,0.0,238.0,239.0,131.0,0.025009999999999998,,,,,,,,,,0
narrow_corridors,20,3,pbc,9.125635623931885,1.0,1.0,0.0,5.0,183.8,728.4,1.0288576189152703,0.022203603311174318,171.2,184.0,314.99999999999994,0.0,0.0,0.0,184.8,,,,,,,,,,,
narrow_corridors,20,4,adg_cbs,1.4491145610809326,1.0,1.0,0.0,5.0,109.2,492.20000000000005,1.2801128856471993,0.029614185789921657,100.6,118.0,64.40000000000002,0.0,16.0,17.0,110.4,0.0009297999999999998,16,0,0,0,0,0,16,0,3.8530616678592513,
narrow_corridors,20,4,ha_cbs,5.452853202819824,1.0,1.0,0.0,5.0,120.4,517.8000000000001,1.1990417006926826,0.010198039027185317,101.39999999999998,113.0,28.6,0.0,7.0,95.0,121.6,0.22445950000000003,7,0,0,0,1,32,6,33,3.3023351103421685,
narrow_corridors,20,4,ha_cbs_mod,24.22160291671753,1.0,1.0,0.0,5.0,135.8,538.8000000000001,1.2778208012080565,0.005830951894845268,120.00000000000003,141.0,88.39999999999999,0.0,8.0,155.0,137.8,0.2847629000000004,7,1,0,0,1,53,7,54,3.2814551637236806,
narrow_corridors,20,4,ha_cbs_norepair,1.6303093433380127,1.0,1.0,0.0,5.0,120.4,523.6,1.2206899688291044,0.010198039027185317,104.19999999999997,125.0,58.8,0.0,0.0,1.0,121.6,0.1689337,0,0,0,0,0,0,0,0,3.1595102596271705,
narrow_corridors,20,4,mapf,4.837434530258179,1.0,1.0,0.0,5.0,113.4,501.8,1.1504477389260237,0.028635642126552296,103.6,121.0,41.0,0.0,208.0,209.0,114.6,0.02568629999999999,,,,,,,,,,0
narrow_corridors,20,4,pbc,8.683690547943115,1.0,1.0,0.0,5.0,202.2,677.5999999999999,1.0440172412369444,0.015264337522473668,176.99999999999997,152.0,246.40000000000003,0.0,0.0,0.0,203.2,,,,,,,,,,,
